BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,ExterCond,ExterQual,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GrLivArea,HalfBath,HeatingQC,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotFrontage,LotShape,MasVnrType,MiscVal,OverallCond,OverallQual,PavedDrive,PoolQC,SalePrice,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,Remodelled_ago,Sold_ago,Garage_ago,FlrsSF,3SsnPorch1,EnclosedPorch1,MasVnrArea1,OpenPorchSF1,LowQualFinSF1,PoolArea1,ScreenPorch1,WoodDeckSF1,LotArea1,BsmtFinSFtot1,Alley_Grvl,BldgType_1Fam,BldgType_TwnhsE,BsmtFinType1_absent,BsmtFinType1_GLQ,BsmtFinType1_Unf,BsmtFinType1_Rec,BsmtFinType2_absent,Condition1_Feedr,Condition1_PosN,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_VinylSd,Exterior2nd_AsbShng,Exterior2nd_CmentBd,Exterior2nd_ImStucc,Exterior2nd_VinylSd,Fence_absent,Foundation_PConc,Foundation_Slab,Heating_GasA,HouseStyle_2Story,HouseStyle_1Story,HouseStyle_2.5Fin,LotConfig_CulDSac,MSSubClass_60,MSSubClass_120,MSSubClass_20,MSSubClass_30,MSZoning_FV,MSZoning_RL,Neighborhood_Sawyer,Neighborhood_SWISU,Neighborhood_OldTown,Neighborhood_NridgHt,Neighborhood_NoRidge,Neighborhood_NWAmes,Neighborhood_NPkVill,Neighborhood_NAmes,Neighborhood_Mitchel,Neighborhood_MeadowV,Neighborhood_IDOTRR,Neighborhood_Gilbert,Neighborhood_Edwards,Neighborhood_CollgCr,Neighborhood_BrDale,Neighborhood_Blmngtn,RoofMatl_WdShngl,RoofStyle_Hip,SaleCondition_Partial,SaleCondition_Normal,SaleType_New
1,1,4,2,0,4,100.0,1,3,4,2,2,1,7,473.0,2,3,3,3,4,1719.0,1,5,327,1,4,3,2,32.0,2,0,0,5,8,2,0,324000.0,1,6,1719.0,1,0,9,0,1719.0,0,0,0,2,0,0,0,1,2,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,3,818.0,1,3,3,0,0,1,7,292.0,1,3,2,3,4,1383.0,1,3,328,1,3,3,2,80.0,3,1,0,5,6,2,0,145250.0,1,7,1383.0,1,0,11,0,1383.0,0,0,1,2,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
5,1,1,0,0,3,844.0,0,3,3,0,0,2,7,441.0,2,3,1,3,2,2134.0,0,4,329,1,4,1,2,68.0,2,0,0,6,6,2,0,214500.0,1,10,844.0,1,78,8,14,2134.0,0,1,0,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,2,0,0,3,596.0,0,3,3,0,0,1,7,189.0,1,2,1,2,2,1192.0,0,3,330,1,3,3,2,60.0,3,0,0,5,5,0,0,78000.0,1,6,596.0,1,30,8,0,1192.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,1,1,0,1,3,1424.0,1,3,3,0,0,2,7,352.0,1,3,1,3,2,1728.0,0,3,331,2,3,3,2,68.0,2,1,0,4,5,2,0,119000.0,1,10,1728.0,1,0,10,38,1728.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,1,0,3,210.0,1,3,3,0,0,1,7,308.0,1,3,2,3,4,1056.0,0,2,332,1,3,3,2,70.0,3,0,0,6,5,2,0,139000.0,1,6,1056.0,1,34,10,0,1056.0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,1,0,4,1603.0,1,3,4,2,1,2,7,880.0,3,3,2,3,4,1629.0,0,5,333,1,4,3,2,85.0,2,1,0,5,8,2,0,284000.0,1,7,3206.0,1,1,8,0,1629.0,0,0,2,0,0,0,0,0,2,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,3,1,0,4,638.0,1,3,4,2,1,2,7,484.0,2,3,2,3,4,1358.0,0,5,334,1,4,3,2,59.0,3,2,0,5,7,2,0,207000.0,1,6,1358.0,1,0,9,0,1358.0,0,0,1,2,0,0,0,2,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,4,1,0,4,115.0,1,3,3,1,2,2,7,472.0,2,3,3,3,4,1638.0,1,4,335,1,3,3,2,59.0,2,0,0,5,6,2,0,192000.0,1,7,943.0,1,0,9,0,1638.0,0,0,0,2,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,1,4,2,0,3,103.0,1,3,3,2,2,2,7,529.0,2,3,3,3,4,1786.0,0,5,336,1,3,2,0,68.0,2,0,700,6,5,2,0,228950.0,0,7,1499.0,1,0,9,0,1786.0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,4,1,0,5,673.0,1,3,4,2,1,2,7,676.0,3,3,3,3,4,1922.0,0,5,337,1,4,2,2,86.0,2,2,0,5,9,2,0,377426.0,1,8,1922.0,1,1,10,0,1922.0,0,0,3,2,0,0,0,2,3,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,1,3,1,0,4,726.0,1,3,4,0,0,2,7,532.0,2,3,2,3,4,1536.0,0,5,338,1,4,3,2,70.0,3,1,0,5,7,2,0,214000.0,1,7,1536.0,1,1,9,0,1536.0,0,0,1,3,0,0,0,2,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,1,2,1,0,4,995.0,1,3,4,0,0,2,7,440.0,2,3,2,3,4,1621.0,0,5,339,1,4,3,2,91.0,3,0,400,7,7,2,0,202500.0,1,8,1208.0,1,14,11,0,1621.0,0,0,0,2,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,0,0,3,630.0,1,3,3,0,0,1,7,297.0,1,3,1,3,4,1215.0,0,3,340,1,3,3,2,66.0,2,1,0,7,6,2,0,155000.0,1,6,1215.0,1,40,8,0,1215.0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4,1,1,0,0,4,967.0,1,3,4,0,0,2,7,431.0,2,3,3,3,4,1908.0,1,5,341,1,4,3,2,85.0,3,0,0,5,8,2,0,202900.0,1,9,967.0,1,0,7,0,1908.0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,0,0,3,721.0,1,2,2,0,0,1,7,294.0,1,3,1,3,1,841.0,0,4,342,1,3,3,2,60.0,3,0,0,4,4,0,0,82000.0,1,4,721.0,1,0,8,0,841.0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0.0,0,3,3,0,0,2,7,400.0,2,3,1,3,2,1040.0,0,2,343,2,3,3,2,68.0,3,1,0,4,3,2,0,87500.0,1,6,0.0,1,1,11,0,1040.0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,0,0,5,1656.0,1,3,5,3,1,2,7,564.0,2,3,2,3,4,1684.0,0,5,344,1,5,3,2,63.0,2,1,0,5,9,2,0,266000.0,1,6,1684.0,1,0,9,0,1684.0,0,0,3,3,0,0,0,3,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,1,1,0,0,4,175.0,1,3,3,0,0,1,7,336.0,1,3,1,3,4,1112.0,1,3,345,1,3,3,2,36.0,3,0,0,3,5,2,0,85000.0,1,4,536.0,1,0,7,0,1112.0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,3,972.0,1,3,3,2,1,1,7,312.0,1,3,1,3,2,1577.0,0,4,346,1,2,3,2,65.0,3,0,0,5,6,2,0,140200.0,1,6,972.0,1,11,11,0,1577.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,2,0,0,3,460.0,1,4,3,0,0,1,7,301.0,1,3,2,3,4,958.0,0,3,347,1,3,3,2,68.0,2,0,15500,8,6,2,0,151500.0,1,5,958.0,1,38,10,0,958.0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3,1,1,1,0,3,208.0,1,3,3,2,2,2,7,498.0,2,3,1,3,4,1478.0,0,5,348,1,3,3,2,68.0,2,1,0,5,6,2,0,157500.0,1,6,1478.0,1,0,8,0,1478.0,0,0,1,2,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,1,0,4,191.0,1,3,4,0,0,2,7,474.0,2,3,2,3,5,1626.0,1,5,349,1,4,3,2,36.0,3,2,0,5,7,2,0,154000.0,1,6,764.0,1,1,9,0,1626.0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1,1,1,0,5,438.0,1,3,5,3,2,2,7,706.0,3,3,3,3,4,2728.0,1,5,350,1,5,3,2,56.0,1,1,0,5,9,2,0,437154.0,1,10,1848.0,1,1,11,1,2728.0,0,0,3,0,0,0,0,0,4,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2,1,1,0,0,5,1869.0,1,3,5,2,1,2,7,617.0,2,3,2,3,4,1869.0,0,5,351,1,5,3,2,68.0,2,1,0,5,9,2,0,318061.0,1,6,1869.0,1,0,10,0,1869.0,0,0,2,2,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2,1,4,1,0,4,371.0,1,3,3,1,1,1,7,445.0,2,3,2,3,4,1453.0,1,4,352,1,4,0,1,68.0,2,0,0,5,7,2,0,190000.0,1,6,1453.0,1,0,11,0,1453.0,0,0,0,3,0,0,1,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,2,0,1,3,0.0,0,3,3,0,0,1,7,200.0,1,2,1,3,2,1111.0,0,3,353,1,3,3,2,60.0,3,0,0,6,5,2,0,95000.0,1,5,616.0,1,9,9,0,1111.0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,1,1,0,0,3,624.0,1,4,3,0,0,1,7,484.0,2,3,1,3,2,720.0,0,4,354,1,3,3,2,60.0,3,0,0,8,6,2,0,105900.0,1,5,624.0,1,75,7,77,720.0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,0,0,3,552.0,1,3,3,2,2,1,7,240.0,1,3,1,3,4,1595.0,0,5,355,1,3,1,2,60.0,3,0,0,5,6,2,0,140000.0,1,6,940.0,1,60,11,0,1595.0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,2,1,1,0,4,322.0,1,4,4,0,0,2,7,521.0,2,3,2,3,4,1200.0,0,5,356,1,4,3,2,105.0,1,0,0,5,6,2,0,177500.0,1,6,1200.0,1,0,10,0,1200.0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,1,1,1,0,4,598.0,1,3,3,0,0,2,7,400.0,2,3,2,3,4,1167.0,0,4,357,1,4,3,2,68.0,2,1,0,6,6,2,0,173000.0,1,6,1158.0,1,0,8,0,1167.0,0,0,1,1,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,1,1,1,0,4,268.0,1,3,3,0,1,1,7,528.0,2,3,3,3,4,1142.0,1,3,358,1,3,3,2,44.0,3,0,0,5,5,2,0,134000.0,1,6,1142.0,1,0,10,0,1142.0,0,0,0,3,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,1,3,0,1,3,468.0,1,3,3,0,0,1,5,288.0,1,3,1,3,5,1352.0,0,5,359,1,4,3,2,92.0,2,1,0,4,5,2,0,130000.0,1,6,1062.0,1,0,11,0,1352.0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,3,1,0,4,130.0,1,3,4,1,1,2,7,592.0,2,3,2,3,4,1924.0,1,5,360,1,4,3,2,78.0,2,1,0,5,8,2,0,280000.0,1,7,1086.0,1,0,11,0,1924.0,0,0,3,3,0,0,1,2,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,3,1,0,4,115.0,1,3,3,1,1,1,7,470.0,2,3,2,3,4,912.0,0,5,361,1,3,3,2,68.0,2,0,0,6,6,2,0,156000.0,1,5,888.0,1,0,10,0,912.0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,1,0,3,484.0,1,3,3,0,0,1,7,240.0,1,3,1,3,2,1505.0,0,4,362,1,3,3,2,68.0,3,0,0,5,5,0,0,145000.0,1,8,883.0,1,42,9,0,1505.0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0.0,1,3,4,3,1,3,7,672.0,2,3,2,3,5,1922.0,0,5,363,1,4,3,2,64.0,3,1,0,5,7,2,0,198500.0,1,7,0.0,1,0,8,0,1922.0,0,1,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,1,1,0,0,3,321.0,1,3,3,0,0,1,7,264.0,1,3,1,3,2,987.0,1,4,364,1,4,3,2,21.0,3,1,0,8,6,2,0,118000.0,1,5,483.0,1,35,8,0,987.0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,1,2,1,0,4,84.0,1,3,3,1,1,2,7,566.0,2,3,3,3,4,1574.0,1,3,365,1,3,3,2,68.0,2,1,0,5,6,2,0,190000.0,1,6,796.0,1,0,11,0,1574.0,0,0,1,3,0,0,0,2,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,0,0,3,216.0,1,4,3,0,0,1,7,468.0,1,2,1,3,2,1344.0,0,4,366,1,3,3,2,59.0,3,0,0,7,5,2,0,147000.0,1,6,672.0,1,77,8,44,1344.0,0,1,0,3,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3,1,1,1,0,4,785.0,1,3,3,2,2,1,7,514.0,2,3,2,3,4,1394.0,1,4,367,1,3,3,2,68.0,2,1,0,5,6,2,0,159000.0,1,6,1394.0,1,0,8,0,1394.0,0,0,2,3,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,4,0,1,4,728.0,1,3,3,2,1,1,7,296.0,1,3,2,3,3,1431.0,0,4,368,1,3,3,2,101.0,2,1,0,5,6,2,0,165000.0,1,6,1099.0,1,0,9,0,1431.0,0,0,2,3,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,0,0,3,728.0,1,3,3,2,1,1,7,244.0,1,3,3,3,4,1268.0,0,4,369,1,3,3,2,78.0,3,1,0,6,5,2,0,132000.0,1,7,1268.0,1,0,7,0,1268.0,0,0,3,3,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,1,0,3,733.0,1,4,3,2,1,1,7,576.0,2,3,3,3,2,1287.0,0,5,370,1,4,3,2,68.0,2,0,0,7,5,2,0,162000.0,1,7,1063.0,1,47,7,38,1287.0,0,0,0,1,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,4,953.0,1,3,3,1,1,2,7,460.0,2,3,2,3,4,1664.0,1,5,371,1,3,3,2,68.0,2,0,0,5,6,2,0,172400.0,1,7,953.0,1,0,11,0,1664.0,0,0,0,2,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0.0,1,3,3,2,1,2,5,680.0,2,3,3,3,2,1588.0,0,3,372,1,3,3,2,80.0,3,0,0,4,4,0,0,134432.0,1,7,0.0,1,0,9,32,1588.0,0,0,0,2,0,0,0,0,3,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,1,0,4,0.0,1,3,3,0,0,1,7,264.0,1,3,1,3,4,752.0,0,3,373,1,3,3,2,50.0,3,0,0,5,6,2,0,125000.0,1,4,744.0,1,0,7,0,752.0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,1,0,3,0.0,1,3,3,0,0,1,5,270.0,1,3,1,3,4,1319.0,0,3,374,1,3,3,2,79.0,3,0,0,6,5,2,0,123000.0,1,5,608.0,1,0,8,0,1319.0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1,1,0,0,4,847.0,1,3,4,2,1,2,7,434.0,2,3,3,3,5,1928.0,1,5,375,1,4,3,2,65.0,3,0,0,5,7,2,0,219500.0,1,8,847.0,1,1,10,0,1928.0,0,0,0,2,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,4,1,0,0,333.0,0,2,2,0,0,0,3,0.0,0,0,0,0,0,904.0,1,4,376,1,2,0,0,68.0,2,0,0,1,1,2,0,61000.0,1,4,683.0,1,28,8,-1922,904.0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,1,3,0,0,4,572.0,1,3,4,0,0,1,7,576.0,2,3,1,3,2,914.0,0,5,377,1,3,3,2,57.0,2,0,0,5,5,2,0,148000.0,1,5,870.0,1,0,11,2,914.0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,1,1,0,0,4,1580.0,1,3,4,2,1,3,7,610.0,2,3,2,3,4,2466.0,0,5,378,1,4,3,2,102.0,2,0,0,5,8,2,0,340000.0,1,8,1580.0,1,1,10,0,2466.0,0,0,0,4,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,3,1,0,5,411.0,1,3,4,3,1,1,7,834.0,3,3,3,3,4,1856.0,1,5,379,1,5,3,2,88.0,3,2,0,2,9,2,0,394432.0,1,8,1856.0,1,0,7,0,1856.0,0,0,2,0,0,0,0,1,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3,1,1,0,0,4,982.0,1,3,3,1,1,2,7,463.0,2,3,3,3,4,1800.0,1,5,380,1,3,3,2,60.0,2,1,0,5,6,2,0,179000.0,1,7,982.0,1,0,8,0,1800.0,0,0,1,2,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,1,1,0,0,3,808.0,1,3,3,2,1,2,7,308.0,1,3,1,3,2,1691.0,0,3,381,1,4,3,2,50.0,3,0,0,6,5,2,0,127000.0,1,6,1026.0,1,26,7,0,1691.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
